,0
471,869
472,130
473,129
474,128
475,127
476,126
477,125
478,654
479,1254
480,931
481,485
482,626
483,625
484,624
485,623
486,622
487,621
488,620
489,122
490,619
491,618
492,617
493,198
494,228
495,241
496,357
497,721
498,722
499,723
500,724
501,725
502,726
503,166
504,172
505,171
506,174
507,173
508,175
509,152
510,176
511,177
512,178
513,675
514,891
515,630
516,632
517,153
518,633
519,634
520,635
521,636
522,637
523,638
524,639
525,583
526,640
527,641
528,642
529,648
530,649
531,1085
532,1248
533,1247
534,1246
535,1084
536,401
537,420
538,1083
539,1082
540,1244
541,1286
542,1287
543,1179
544,1177
545,1270
546,808
547,509
548,1164
549,472
550,606
551,605
552,28
553,597
554,64
555,889
556,537
557,377
558,510
559,484
560,930
561,244
562,452
563,483
564,503
565,395
566,262
567,1074
568,813
569,988
570,1073
571,1031
572,857
573,1056
574,1072
575,914
576,438
577,881
578,1231
579,1232
580,1277
581,859
582,422
583,329
584,1034
585,1278
586,1057
587,910
588,901
589,661
590,1121
591,1123
592,781
593,879
594,925
595,1124
596,1066
597,1172
598,1166
599,604
600,1252
601,1191
602,1169
603,1167
604,1067
605,1103
606,802
607,801
608,31
609,496
610,1189
611,35
612,114
613,467
614,469
615,36
616,568
617,920
618,461
619,1113
620,1170
621,1104
622,1068
623,1168
624,1173
625,1253
626,927
627,912
628,794
629,913
630,904
631,1263
632,1225
633,1236
634,1019
635,1026
636,402
637,427
638,960
639,961
640,732
641,1262
642,1150
643,1265
644,1266
645,1153
646,562
647,561
648,382
649,326
650,986
651,877
652,1161
653,1242
654,1077
655,1241
656,876
657,325
658,381
659,1078
660,1243
661,1165
662,964
663,1149
664,494
665,493
666,492
667,489
668,488
669,430
670,486
671,1245
672,1251
673,1272
674,1273
675,220
676,234
677,273
678,274
679,1267
680,279
681,278
682,277
683,276
684,275
685,271
686,272
687,269
688,268
689,270
690,1130
691,1131
692,1258
693,1259
694,1148
695,1147
696,466
697,1146
698,442
699,487
700,1145
701,476
702,991
703,84
704,83
705,82
706,956
707,190
708,188
709,189
710,165
711,151
712,160
713,159
714,1284
715,1255
716,157
717,158
718,156
719,135
720,815
721,1033
722,987
723,830
724,814
725,579
726,361
727,360
728,1171
729,1105
730,1065
731,530
732,529
733,602
734,1107
735,1106
736,1108
737,1109
738,464
739,922
740,527
741,455
742,1112
743,799
744,933
745,170
746,700
747,701
748,702
749,703
750,676
751,752
752,753
753,754
754,168
755,755
756,756
757,727
758,757
759,674
760,154
761,736
762,758
763,759
764,760
765,761
766,704
767,762
768,685
769,686
770,687
771,688
772,689
773,323
774,541
775,888
776,1178
777,657
778,1118
779,256
780,255
781,254
782,253
783,672
784,950
785,519
786,249
787,849
788,866
789,899
790,52
791,51
792,50
793,49
794,48
795,47
796,98
797,99
798,100
799,902
800,837
801,836
802,835
803,834
804,833
805,1061
806,949
807,400
808,673
809,499
810,210
811,211
812,209
813,208
814,207
815,206
816,592
817,1194
818,1053
819,1001
820,734
821,231
822,232
823,233
824,192
825,147
826,161
827,368
828,367
829,1303
830,1304
831,1299
832,365
833,364
834,363
835,362
836,730
837,113
838,1207
839,1206
840,1275
841,1203
842,735
843,1276
844,419
845,431
846,1279
847,300
848,299
849,301
850,302
851,222
852,533
853,895
854,235
855,148
856,162
857,894
858,580
859,582
860,581
861,655
862,1301
863,1302
864,856
865,1296
866,1182
867,1181
868,1295
869,1294
870,242
871,450
872,501
873,500
874,678
875,258
876,385
877,384
878,386
879,387
880,334
881,332
882,333
883,37
884,226
885,239
886,788
887,96
888,789
889,1048
890,905
891,819
892,817
893,818
894,662
895,816
896,782
897,820
898,821
899,474
900,423
901,822
902,330
903,952
904,370
905,764
906,1198
907,763
908,584
909,698
910,697
911,696
912,695
913,1199
914,699
915,861
916,829
917,169
918,989
919,976
920,728
921,631
922,223
923,534
924,741
925,374
926,742
927,774
928,1274
929,968
930,975
931,1075
932,328
933,775
934,1162
935,1128
936,643
937,194
938,979
939,1139
940,980
941,1012
942,286
943,1011
944,974
945,1009
946,1010
947,1008
948,1137
949,1127
950,1138
951,285
952,918
953,322
954,540
955,371
956,953
957,937
958,267
959,919
960,1200
961,928
962,478
963,682
964,506
965,396
966,453
967,245
968,1119
969,658
970,1185
971,855
972,281
973,955
974,954
975,109
976,55
977,659
978,1054
979,246
980,74
981,806
982,260
983,680
984,502
985,482
986,1282
987,900
988,660
989,1122
990,780
991,878
992,924
993,1116
994,1281
995,459
996,1208
997,850
998,851
999,252
1000,521
1001,951
1002,1209
1003,852
1004,1089
1005,1093
1006,1022
1007,1081
1008,970
1009,1055
1010,1125
1011,652
1012,199
1013,229
1014,230
1015,358
1016,480
1017,929
1018,426
1019,1140
1020,871
1021,379
1022,984
1023,874
1024,935
1025,264
1026,917
1027,1210
1028,1214
1029,1233
1030,449
1031,181
1032,54
1033,112
1034,671
1035,516
1036,670
1037,669
1038,441
1039,668
1040,331
1041,475
1042,667
1043,666
1044,665
1045,664
1046,880
1047,783
1048,663
1049,1052
1050,30
1051,599
1052,1005
1053,909
1054,73
1055,908
1056,524
1057,1004
1058,72
1059,1070
1060,897
1061,607
1062,296
1063,428
1064,842
1065,97
1066,843
1067,844
1068,589
1069,588
1070,587
1071,586
1072,1193
1073,508
1074,590
1075,62
1076,717
1077,718
1078,121
1079,719
1080,720
1081,257
1082,505
1083,186
1084,187
1085,185
1086,184
1087,183
1088,182
1089,191
1090,204
1091,205
1092,1152
1093,749
1094,938
1095,853
1096,123
1097,750
1098,751
1099,124
1100,854
1101,939
1102,1212
1103,416
1104,578
1105,415
1106,414
1107,413
1108,315
1109,412
1110,411
1111,1283
1112,1188
1113,3
1114,992
1115,91
1116,1025
1117,959
1118,1218
1119,103
1120,104
1121,108
1122,107
1123,106
1124,105
1125,811
1126,24
1127,575
1128,593
1129,1028
1130,569
1131,433
1132,831
1133,798
1134,832
1135,454
1136,566
1137,526
1138,601
1139,118
1140,33
1141,468
1142,495
1143,1229
1144,715
1145,716
1146,848
1147,847
1148,846
1149,513
1150,845
1151,512
1152,795
1153,840
1154,839
1155,838
1156,463
1157,470
1158,1027
1159,812
1160,946
1161,890
1162,729
1163,1269
1164,1226
1165,1227
1166,1280
1167,691
1168,690
1169,585
1170,692
1171,693
1172,767
1173,265
1174,421
1175,316
1176,1136
1177,1134
1178,1135
1179,418
1180,1132
1181,1133
1182,284
1183,773
1184,650
1185,366
1186,359
1187,1030
1188,1297
1189,1040
1190,1041
1191,1042
1192,1043
1193,1044
1194,75
1195,936
1196,266
1197,653
1198,200
1199,1006
1200,1007
1201,1032
1202,860
1203,448
1204,120
1205,397
1206,398
1207,497
1208,651
1209,197
1210,399
1211,498
1212,613
1213,520
1214,612
1215,251
1216,1260
1217,709
1218,656
1219,940
1220,941
1221,1003
1222,71
1223,896
1224,1051
1225,1016
1226,1017
1227,1018
1228,1239
1229,1230
1230,1014
1231,1015
1232,94
1233,985
1234,875
1235,380
1236,791
1237,1049
1238,471
1239,434
1240,570
1241,591
1242,1195
1243,1201
1244,26
1245,335
1246,439
1247,915
1248,1174
1249,804
1250,786
1251,785
1252,784
1253,911
1254,926
1255,1213
1256,694
1257,647
1258,212
1259,167
1260,628
1261,629
1262,627
1263,1197
1264,1175
1265,1156
1266,313
1267,312
1268,311
1269,310
1270,308
1271,307
1272,18
1273,372
1274,1087
1275,179
1276,1298
1277,1192
1278,59
1279,60
1280,61
1281,57
1282,56
1283,58
1284,390
1285,683
1286,1029
1287,684
1288,155
1289,768
1290,790
1291,841
1292,507
1293,543
1294,542
1295,445
1296,417
1297,53
1298,115
1299,116
1300,117
1301,490
1302,491
1303,1129
1304,1
