,0
475,800
476,933
477,1112
478,799
479,455
480,1062
481,456
482,602
483,527
484,1107
485,922
486,464
487,1109
488,1108
489,1106
490,1238
491,1064
492,1063
493,603
494,528
495,1115
496,465
497,1110
498,923
499,1256
500,1049
501,791
502,796
503,1120
504,198
505,617
506,618
507,619
508,622
509,623
510,621
511,620
512,122
513,626
514,625
515,624
516,203
517,201
518,202
519,726
520,725
521,724
522,723
523,722
524,721
525,121
526,719
527,720
528,651
529,197
530,718
531,717
532,240
533,227
534,356
535,355
536,354
537,353
538,352
539,351
540,350
541,349
542,348
543,347
544,346
545,250
546,345
547,344
548,343
549,342
550,341
551,339
552,340
553,1201
554,898
555,248
556,518
557,247
558,103
559,104
560,105
561,106
562,107
563,108
564,384
565,385
566,386
567,387
568,389
569,388
570,390
571,54
572,66
573,112
574,516
575,671
576,670
577,669
578,441
579,668
580,331
581,102
582,101
583,100
584,99
585,98
586,95
587,903
588,787
589,1253
590,1213
591,912
592,927
593,1111
594,793
595,96
596,788
597,904
598,794
599,913
600,789
601,1048
602,905
603,37
604,332
605,333
606,334
607,241
608,357
609,228
610,425
611,616
612,479
613,615
614,614
615,399
616,498
617,443
618,444
619,578
620,1175
621,1153
622,564
623,565
624,563
625,402
626,304
627,303
628,308
629,307
630,1220
631,1261
632,1093
633,1022
634,1081
635,1080
636,1179
637,1287
638,1177
639,1060
640,1079
641,996
642,1089
643,1245
644,1251
645,1246
646,1083
647,1082
648,1244
649,1286
650,1243
651,1078
652,876
653,325
654,381
655,1077
656,1242
657,1241
658,962
659,1023
660,981
661,868
662,1250
663,1240
664,867
665,1274
666,774
667,1088
668,1272
669,192
670,161
671,147
672,582
673,581
674,580
675,368
676,367
677,366
678,364
679,365
680,363
681,362
682,361
683,360
684,579
685,814
686,830
687,987
688,1030
689,1295
690,1294
691,1297
692,1296
693,1182
694,1181
695,1302
696,1301
697,856
698,655
699,1040
700,242
701,450
702,481
703,1180
704,500
705,678
706,258
707,1300
708,1293
709,522
710,906
711,1271
712,1289
713,1291
714,1002
715,1288
716,896
717,907
718,523
719,1003
720,71
721,1039
722,606
723,1038
724,65
725,29
726,598
727,573
728,998
729,436
730,510
731,1037
732,473
733,111
734,1036
735,948
736,1035
737,809
738,855
739,1185
740,658
741,1119
742,941
743,942
744,943
745,944
746,890
747,946
748,945
749,729
750,677
751,947
752,1255
753,1284
754,157
755,156
756,158
757,159
758,160
759,650
760,146
761,145
762,144
763,1216
764,215
765,646
766,376
767,862
768,238
769,225
770,536
771,863
772,1215
773,377
774,537
775,542
776,543
777,548
778,547
779,280
780,546
781,545
782,544
783,954
784,281
785,955
786,1267
787,776
788,279
789,1221
790,977
791,966
792,1159
793,777
794,282
795,1160
796,1257
797,1163
798,1126
799,971
800,1045
801,885
802,263
803,969
804,264
805,218
806,219
807,213
808,212
809,270
810,268
811,269
812,1212
813,271
814,272
815,273
816,274
817,275
818,276
819,278
820,277
821,324
822,85
823,86
824,87
825,88
826,90
827,89
828,84
829,83
830,956
831,82
832,81
833,549
834,1217
835,550
836,552
837,551
838,554
839,555
840,383
841,327
842,556
843,553
844,732
845,961
846,960
847,959
848,1150
849,1151
850,1090
851,427
852,1265
853,1266
854,1236
855,1262
856,428
857,990
858,1224
859,1091
860,1102
861,1101
862,1100
863,1099
864,1020
865,1188
866,1223
867,1211
868,1268
869,179
870,359
871,1298
872,1299
873,1304
874,1303
875,940
876,1178
877,1118
878,657
879,262
880,504
881,502
882,680
883,260
884,806
885,524
886,908
887,1004
888,72
889,897
890,1070
891,607
892,1052
893,599
894,30
895,1005
896,73
897,909
898,525
899,807
900,261
901,681
902,503
903,805
904,259
905,679
906,501
907,604
908,1252
909,460
910,1117
911,925
912,879
913,1191
914,1103
915,1167
916,1169
917,1067
918,1166
919,458
920,469
921,35
922,31
923,496
924,1189
925,114
926,467
927,1276
928,735
929,1275
930,1203
931,1207
932,1279
933,1206
934,730
935,113
936,1218
937,531
938,568
939,36
940,419
941,431
942,1280
943,1281
944,1116
945,459
946,924
947,878
948,780
949,1122
950,660
951,1282
952,900
953,422
954,859
955,329
956,1034
957,1277
958,1124
959,1066
960,1172
961,472
962,1164
963,509
964,808
965,1270
966,1269
967,1231
968,881
969,914
970,438
971,1232
972,1290
973,1292
974,28
975,1051
976,605
977,482
978,451
979,243
980,244
981,452
982,483
983,245
984,453
985,930
986,484
987,395
988,74
989,253
990,254
991,255
992,257
993,256
994,70
995,69
996,68
997,67
998,391
999,392
1000,393
1001,394
1002,600
1003,61
1004,60
1005,59
1006,58
1007,1069
1008,56
1009,57
1010,511
1011,810
1012,828
1013,827
1014,826
1015,515
1016,825
1017,824
1018,440
1019,823
1020,43
1021,330
1022,822
1023,423
1024,474
1025,821
1026,819
1027,820
1028,818
1029,817
1030,662
1031,782
1032,816
1033,783
1034,880
1035,663
1036,475
1037,666
1038,667
1039,664
1040,665
1041,117
1042,32
1043,932
1044,797
1045,115
1046,116
1047,801
1048,802
1049,457
1050,567
1051,902
1052,785
1053,786
1054,784
1055,926
1056,911
1057,921
1058,462
1059,1114
1060,1171
1061,1105
1062,1113
1063,1170
1064,1104
1065,1068
1066,1173
1067,1168
1068,530
1069,529
1070,1065
1071,920
1072,461
1073,661
1074,1121
1075,901
1076,910
1077,1057
1078,1174
1079,1278
1080,781
1081,1123
1082,882
1083,439
1084,915
1085,858
1086,514
1087,42
1088,338
1089,337
1090,336
1091,335
1092,716
1093,715
1094,714
1095,1229
1096,25
1097,594
1098,1028
1099,569
1100,433
1101,24
1102,575
1103,593
1104,26
1105,595
1106,574
1107,999
1108,713
1109,1186
1110,55
1111,109
1112,1190
1113,52
1114,51
1115,50
1116,49
1117,48
1118,46
1119,47
1120,45
1121,44
1122,41
1123,40
1124,39
1125,424
1126,811
1127,432
1128,53
1129,849
1130,866
1131,899
1132,249
1133,519
1134,950
1135,672
1136,398
1137,497
1138,682
1139,478
1140,928
1141,448
1142,397
1143,1222
1144,1205
1145,506
1146,396
1147,1031
1148,1074
1149,988
1150,813
1151,815
1152,1033
1153,1044
1154,1043
1155,1042
1156,1041
1157,193
1158,895
1159,533
1160,222
1161,235
1162,194
1163,643
1164,148
1165,162
1166,237
1167,224
1168,707
1169,375
1170,535
1171,708
1172,709
1173,1260
1174,743
1175,741
1176,534
1177,645
1178,164
1179,150
1180,705
1181,706
1182,740
1183,738
1184,739
1185,180
1186,889
1187,1071
1188,656
1189,1072
1190,857
1191,1056
1192,1073
1193,373
1194,884
1195,711
1196,1158
1197,1128
1198,1162
1199,328
1200,1075
1201,775
1202,79
1203,1076
1204,975
1205,1087
1206,372
1207,864
1208,1086
1209,883
1210,710
1211,1249
1212,234
1213,220
1214,1273
1215,869
1216,982
1217,963
1218,1024
1219,1161
1220,877
1221,986
1222,382
1223,326
1224,973
1225,1047
1226,887
1227,540
1228,322
1229,918
1230,1198
1231,693
1232,692
1233,585
1234,1200
1235,319
1236,916
1237,216
1238,935
1239,1219
1240,217
1241,214
1242,320
1243,917
1244,538
1245,886
1246,1046
1247,972
1248,1094
1249,1095
1250,1096
1251,283
1252,778
1253,1239
1254,979
1255,1139
1256,1138
1257,285
1258,1137
1259,1127
1260,1197
1261,153
1262,633
1263,632
1264,631
1265,630
1266,629
1267,628
1268,167
1269,627
1270,754
1271,752
1272,753
1273,750
1274,751
1275,989
1276,976
1277,792
1278,893
1279,892
1280,163
1281,149
1282,865
1283,532
1284,221
1285,572
1286,997
1287,64
1288,597
1289,27
1290,596
1291,63
1292,571
1293,1234
1294,1228
1295,110
1296,435
1297,1226
1298,1227
1299,1202
1300,1235
1301,1050
1302,737
1303,894
1304,1
