,0
477,145
478,146
479,1216
480,216
481,935
482,264
483,917
484,320
485,538
486,886
487,1046
488,972
489,1094
490,1095
491,1096
492,283
493,778
494,1097
495,967
496,978
497,870
498,1098
499,873
500,983
501,378
502,92
503,993
504,4
505,1058
506,1020
507,1099
508,1100
509,1101
510,1102
511,1091
512,428
513,990
514,1224
515,403
516,404
517,405
518,406
519,407
520,408
521,409
522,410
523,411
524,412
525,315
526,413
527,414
528,415
529,416
530,578
531,1175
532,1156
533,577
534,1155
535,477
536,1154
537,1285
538,565
539,564
540,563
541,402
542,1026
543,1262
544,1150
545,1151
546,1090
547,427
548,1265
549,1266
550,1236
551,1019
552,1188
553,1223
554,1211
555,1268
556,1221
557,977
558,966
559,1159
560,777
561,282
562,1160
563,1163
564,1126
565,971
566,1045
567,885
568,1257
569,276
570,277
571,278
572,279
573,324
574,1217
575,551
576,552
577,553
578,554
579,555
580,556
581,327
582,383
583,550
584,81
585,549
586,548
587,280
588,547
589,546
590,545
591,544
592,543
593,542
594,537
595,377
596,1215
597,862
598,536
599,225
600,238
601,191
602,190
603,151
604,165
605,189
606,188
607,187
608,186
609,159
610,158
611,157
612,156
613,1255
614,1284
615,160
616,646
617,215
618,650
619,863
620,376
621,1260
622,709
623,708
624,375
625,707
626,535
627,224
628,237
629,196
630,645
631,150
632,164
633,706
634,705
635,739
636,738
637,737
638,180
639,892
640,893
641,792
642,894
643,162
644,148
645,643
646,194
647,235
648,222
649,533
650,895
651,221
652,532
653,373
654,865
655,884
656,711
657,1158
658,1128
659,1162
660,1075
661,328
662,775
663,1076
664,79
665,869
666,982
667,963
668,1024
669,1161
670,877
671,986
672,326
673,382
674,1089
675,996
676,1079
677,1060
678,1080
679,1081
680,1022
681,1093
682,1251
683,1245
684,1287
685,1179
686,1177
687,1286
688,1082
689,1244
690,1083
691,420
692,401
693,1084
694,970
695,1085
696,1247
697,1248
698,1246
699,486
700,430
701,488
702,489
703,490
704,491
705,492
706,493
707,494
708,733
709,964
710,1165
711,1149
712,23
713,1187
714,75
715,76
716,77
717,78
718,446
719,517
720,314
721,313
722,312
723,311
724,310
725,309
726,308
727,307
728,306
729,305
730,304
731,303
732,302
733,301
734,300
735,299
736,298
737,297
738,296
739,295
740,294
741,293
742,292
743,291
744,290
745,80
746,289
747,288
748,287
749,748
750,747
751,746
752,745
753,744
754,712
755,743
756,742
757,374
758,741
759,534
760,223
761,236
762,195
763,644
764,149
765,163
766,740
767,947
768,677
769,729
770,890
771,946
772,945
773,944
774,943
775,942
776,941
777,940
778,1178
779,657
780,1118
781,244
782,452
783,483
784,503
785,681
786,261
787,807
788,525
789,909
790,1005
791,73
792,908
793,524
794,806
795,260
796,680
797,502
798,482
799,451
800,243
801,1071
802,656
803,1072
804,857
805,1056
806,1073
807,1031
808,1074
809,988
810,813
811,889
812,1033
813,815
814,1044
815,1043
816,1042
817,1041
818,856
819,1302
820,1301
821,655
822,1182
823,1181
824,1295
825,1294
826,242
827,450
828,481
829,1180
830,500
831,678
832,258
833,1300
834,805
835,523
836,907
837,1003
838,71
839,896
840,1039
841,606
842,1038
843,29
844,598
845,65
846,573
847,998
848,436
849,111
850,473
851,1037
852,510
853,809
854,1036
855,1035
856,948
857,514
858,858
859,915
860,439
861,882
862,42
863,1278
864,1174
865,1057
866,910
867,901
868,1121
869,661
870,1123
871,781
872,879
873,925
874,1117
875,460
876,1252
877,1191
878,1103
879,1067
880,1167
881,1169
882,604
883,1166
884,531
885,458
886,568
887,36
888,419
889,431
890,469
891,467
892,114
893,1189
894,496
895,31
896,35
897,801
898,802
899,457
900,567
901,797
902,932
903,32
904,117
905,116
906,115
907,1218
908,1276
909,735
910,1203
911,1275
912,1206
913,1207
914,1279
915,113
916,730
917,1280
918,1281
919,459
920,1116
921,924
922,878
923,780
924,1122
925,660
926,900
927,1282
928,1277
929,422
930,859
931,329
932,1034
933,881
934,438
935,914
936,1232
937,1231
938,1269
939,1270
940,808
941,509
942,1164
943,472
944,110
945,435
946,1202
947,571
948,1234
949,1228
950,63
951,596
952,27
953,1050
954,1235
955,1227
956,1226
957,997
958,572
959,64
960,597
961,28
962,1051
963,605
964,1271
965,1288
966,1290
967,1292
968,1291
969,1002
970,1289
971,906
972,522
973,1293
974,259
975,679
976,501
977,1040
978,1030
979,987
980,830
981,814
982,579
983,360
984,361
985,362
986,363
987,364
988,365
989,366
990,367
991,368
992,161
993,147
994,192
995,234
996,220
997,1273
998,1272
999,372
1000,864
1001,1086
1002,883
1003,710
1004,1088
1005,1087
1006,1249
1007,975
1008,868
1009,1250
1010,981
1011,962
1012,1023
1013,876
1014,325
1015,1077
1016,1242
1017,1241
1018,1078
1019,1243
1020,381
1021,867
1022,1240
1023,1274
1024,774
1025,193
1026,582
1027,581
1028,580
1029,179
1030,1304
1031,1303
1032,1299
1033,1298
1034,359
1035,1297
1036,1296
1037,930
1038,484
1039,504
1040,262
1041,395
1042,74
1043,394
1044,393
1045,392
1046,391
1047,112
1048,54
1049,390
1050,388
1051,389
1052,387
1053,386
1054,385
1055,384
1056,440
1057,823
1058,43
1059,330
1060,822
1061,423
1062,474
1063,821
1064,820
1065,819
1066,818
1067,817
1068,662
1069,816
1070,782
1071,783
1072,880
1073,663
1074,664
1075,665
1076,666
1077,667
1078,475
1079,331
1080,668
1081,441
1082,669
1083,670
1084,516
1085,671
1086,66
1087,1186
1088,574
1089,999
1090,713
1091,1190
1092,109
1093,55
1094,108
1095,107
1096,106
1097,105
1098,104
1099,103
1100,102
1101,101
1102,100
1103,99
1104,98
1105,95
1106,903
1107,787
1108,793
1109,1111
1110,912
1111,927
1112,1213
1113,1253
1114,920
1115,461
1116,1113
1117,1170
1118,1104
1119,1068
1120,1168
1121,1173
1122,529
1123,530
1124,1065
1125,1105
1126,1171
1127,1114
1128,462
1129,921
1130,913
1131,794
1132,788
1133,904
1134,96
1135,1048
1136,789
1137,905
1138,424
1139,39
1140,40
1141,41
1142,44
1143,45
1144,46
1145,47
1146,48
1147,49
1148,50
1149,51
1150,52
1151,53
1152,432
1153,575
1154,593
1155,26
1156,1201
1157,595
1158,67
1159,68
1160,69
1161,70
1162,247
1163,253
1164,254
1165,255
1166,256
1167,257
1168,505
1169,485
1170,931
1171,246
1172,1054
1173,659
1174,181
1175,449
1176,397
1177,226
1178,120
1179,182
1180,183
1181,184
1182,185
1183,855
1184,1185
1185,658
1186,1119
1187,245
1188,453
1189,1004
1190,72
1191,897
1192,1070
1193,607
1194,1052
1195,30
1196,599
1197,61
1198,60
1199,59
1200,58
1201,57
1202,56
1203,1069
1204,511
1205,810
1206,828
1207,827
1208,826
1209,515
1210,825
1211,824
1212,600
1213,902
1214,786
1215,785
1216,784
1217,911
1218,926
1219,1172
1220,1066
1221,1124
1222,334
1223,333
1224,332
1225,37
1226,811
1227,24
1228,647
1229,694
1230,369
1231,765
1232,766
1233,265
1234,767
1235,321
1236,539
1237,768
1238,769
1239,770
1240,771
1241,772
1242,773
1243,284
1244,779
1245,965
1246,1143
1247,1144
1248,1092
1249,429
1250,991
1251,476
1252,1145
1253,487
1254,442
1255,1146
1256,466
1257,1147
1258,1148
1259,1259
1260,1129
1261,1130
1262,1131
1263,1258
1264,316
1265,421
1266,1132
1267,1133
1268,1134
1269,1135
1270,418
1271,1136
1272,445
1273,417
1274,443
1275,444
1276,1153
1277,1283
1278,1183
1279,447
1280,576
1281,1176
1282,1157
1283,1184
1284,318
1285,317
1286,22
1287,21
1288,20
1289,19
1290,18
1291,17
1292,16
1293,15
1294,14
1295,13
1296,12
1297,11
1298,10
1299,9
1300,8
1301,7
1302,1220
1303,1261
1304,1
