,0
538,191
539,164
540,596
541,1202
542,1227
543,1232
544,1231
545,1282
546,904
547,96
548,927
549,1111
550,102
551,379
552,693
553,1024
554,17
555,534
556,551
557,703
558,1053
559,242
560,505
561,1186
562,300
563,774
564,310
565,489
566,54
567,652
568,437
569,97
570,825
571,58
572,712
573,707
574,375
575,1086
576,290
577,721
578,891
579,288
580,1097
581,978
582,637
583,696
584,1074
585,32
586,1129
587,1130
588,1143
589,1015
590,1168
591,115
592,398
593,989
594,829
595,101
596,1066
597,915
598,780
599,1275
600,247
601,432
602,1222
603,1075
604,190
605,376
606,863
607,1138
608,773
609,1158
610,267
611,1151
612,1145
613,872
614,763
615,626
616,627
617,510
618,998
619,926
620,909
621,697
622,122
623,641
624,536
625,280
626,278
627,1268
628,1221
629,1141
630,975
631,775
632,958
633,24
634,849
635,718
636,1089
637,552
638,328
639,1250
640,868
641,778
642,405
643,879
644,38
645,255
646,482
647,801
648,227
649,240
650,498
651,296
652,70
653,605
654,111
655,108
656,105
657,737
658,453
659,130
660,216
661,942
662,943
663,243
664,808
665,65
666,1206
667,400
668,349
669,347
670,234
671,516
672,881
673,818
674,329
675,1035
676,1226
677,571
678,1300
679,877
680,963
681,982
682,883
683,179
684,1084
685,743
686,757
687,728
688,752
689,1224
690,1159
691,241
692,199
693,753
694,1263
695,558
696,3
697,141
698,142
699,1006
700,870
701,4
702,979
703,132
704,35
705,713
706,574
707,589
708,592
709,734
710,851
711,951
712,756
713,950
714,311
715,1179
716,1081
717,847
718,846
719,36
720,457
721,458
722,1113
723,1105
724,1188
725,386
726,1177
727,364
728,867
729,1165
730,1189
731,871
732,874
733,1288
734,1293
735,1289
736,522
737,805
738,395
739,556
740,309
741,1220
742,1079
743,674
744,762
745,584
746,275
747,175
748,1132
749,221
750,1215
751,705
752,372
753,137
754,136
755,135
756,855
757,1234
758,809
759,1036
760,436
761,511
762,334
763,332
764,51
765,1119
766,857
767,1072
768,706
769,143
770,1216
771,1025
772,1019
773,140
774,178
775,1197
776,25
777,52
778,902
779,99
780,468
781,495
782,232
783,1045
784,964
785,1039
786,29
787,583
788,635
789,415
790,565
791,563
792,315
793,1255
794,30
795,61
796,599
797,392
798,40
799,93
800,480
801,1294
802,678
803,907
804,704
805,675
806,1096
807,274
808,936
809,952
810,1062
811,1238
812,397
813,218
814,603
815,1115
816,428
817,170
818,760
819,691
820,690
821,1150
822,324
823,519
824,1104
825,323
826,540
827,1137
828,832
829,668
830,960
831,1110
832,850
833,293
834,295
835,294
836,297
837,900
838,419
839,445
840,710
841,126
842,889
843,646
844,1029
845,695
846,1276
847,946
848,945
849,131
850,235
851,742
852,236
853,144
854,263
855,474
856,1173
857,794
858,1114
859,346
860,425
861,1208
862,478
863,352
864,350
865,351
866,1061
867,842
868,53
869,575
870,526
871,92
872,1020
873,1099
874,977
875,772
876,209
877,966
878,1092
879,1239
880,118
881,566
882,1106
883,1184
884,740
885,215
886,542
887,744
888,289
889,80
890,490
891,898
892,68
893,233
894,844
895,34
896,933
897,100
898,154
899,973
900,764
901,153
902,917
903,908
904,502
905,74
906,72
907,1005
908,483
909,525
910,106
911,107
912,314
913,562
914,488
915,517
916,172
917,207
918,694
919,634
920,266
921,579
922,152
923,176
924,725
925,723
926,722
927,128
928,795
929,41
930,569
931,761
932,1139
933,285
934,62
935,60
936,168
937,727
938,231
939,1233
940,449
941,391
942,507
943,1178
944,469
945,604
946,613
947,614
948,1002
949,239
950,348
951,1028
952,127
953,1042
954,360
955,481
956,944
957,67
958,866
959,471
960,434
961,957
962,1261
963,306
964,1157
965,1176
966,873
967,1259
968,429
969,524
970,382
971,1093
972,649
973,533
974,374
975,12
976,14
977,287
978,1301
979,1302
980,856
981,1044
982,1031
983,692
984,631
985,698
986,230
987,618
988,1219
989,393
990,388
991,112
992,741
993,1016
994,162
995,894
996,1041
997,858
998,42
999,948
1000,1166
1001,597
1002,1228
1003,71
1004,246
1005,212
1006,861
1007,1152
1008,864
1009,1273
1010,222
1011,1274
1012,448
1013,806
1014,655
1015,1071
1016,996
1017,1249
1018,317
1019,77
1020,76
1021,970
1022,1246
1023,1083
1024,420
1025,491
1026,494
1027,202
1028,322
1029,968
1030,1146
1031,1210
1032,1009
1033,1008
1034,1149
1035,195
1036,746
1037,747
1038,961
1039,387
1040,822
1041,782
1042,798
1043,259
1044,501
1045,581
1046,206
1047,56
1048,623
1049,608
1050,264
1051,935
1052,568
1053,113
1054,1213
1055,1171
1056,1198
1057,292
1058,487
1059,442
1060,839
1061,823
1062,859
1063,390
1064,1172
1065,925
1066,853
1067,342
1068,344
1069,5
1070,994
1071,37
1072,338
1073,455
1074,799
1075,500
1076,1181
1077,1297
1078,716
1079,875
1080,1011
1081,1200
1082,1108
1083,464
1084,835
1085,719
1086,223
1087,733
1088,18
1089,19
1090,711
1091,1240
1092,1286
1093,1023
1094,876
1095,438
1096,330
1097,385
1098,1001
1099,1194
1100,316
1101,1148
1102,913
1103,824
1104,595
1105,504
1106,187
1107,181
1108,145
1109,636
1110,518
1111,776
1112,550
1113,20
1114,15
1115,1101
1116,265
1117,685
1118,686
1119,687
1120,1125
1121,169
1122,506
1123,930
1124,354
1125,174
1126,177
1127,1055
1128,840
1129,921
1130,49
1131,588
1132,606
1133,598
1134,258
1135,28
1136,572
1137,435
1138,484
1139,1205
1140,594
1141,197
1142,621
1143,797
1144,116
1145,1088
1146,1048
1147,462
1148,567
1149,817
1150,662
1151,619
1152,138
1153,129
1154,184
1155,196
1156,224
1157,862
1158,238
1159,271
1160,272
1161,1076
1162,615
1163,211
1164,577
1165,459
1166,460
1167,1116
1168,924
1169,476
1170,1142
1171,1136
1172,1131
1173,150
1174,645
1175,781
1176,576
1177,1272
1178,1187
1179,869
1180,192
1181,654
1182,485
1183,173
1184,1252
1185,959
1186,2
1187,410
1188,1026
1189,559
1190,1180
1191,937
1192,919
1193,1012
1194,803
1195,813
1196,363
1197,1299
1198,91
1199,545
1200,548
1201,974
1202,1209
1203,499
1204,886
1205,414
1206,318
1207,543
1208,1069
1209,1269
1210,27
1211,976
1212,887
1213,990
1214,1112
1215,923
1216,1107
1217,418
1218,416
1219,993
1220,1058
1221,1100
1222,466
1223,1133
1224,573
1225,896
1226,679
1227,180
1228,669
1229,1237
1230,653
1231,1007
1232,701
1233,699
1234,616
1235,1122
1236,47
1237,528
1238,553
1239,312
1240,75
1241,486
1242,1247
1243,1085
1244,401
1245,1087
1246,812
1247,1103
1248,1167
1249,912
1250,793
1251,1068
1252,600
1253,39
1254,117
1255,910
1256,1174
1257,914
1258,55
1259,359
1260,1287
1261,708
1262,1235
1263,451
1264,659
1265,396
1266,431
1267,815
1268,1033
1269,133
1270,358
1271,155
1272,918
1273,888
1274,94
1275,967
1276,578
1277,412
1278,370
1279,586
1280,587
1281,433
1282,121
1283,786
1284,769
1285,10
1286,422
1287,43
1288,663
1289,282
1290,1195
1291,949
1292,529
1293,530
1294,298
1295,301
1296,308
1297,1022
1298,21
1299,353
1300,204
1301,688
1302,1256
1303,730
1304,1
