,0
471,804
472,731
473,1237
474,34
475,933
476,602
477,1107
478,495
479,468
480,118
481,33
482,798
483,832
484,454
485,526
486,566
487,601
488,833
489,836
490,835
491,837
492,834
493,838
494,839
495,840
496,795
497,841
498,842
499,790
500,97
501,843
502,463
503,461
504,1213
505,1111
506,1253
507,920
508,913
509,788
510,794
511,1048
512,905
513,424
514,96
515,904
516,789
517,39
518,41
519,44
520,45
521,46
522,49
523,48
524,52
525,50
526,51
527,47
528,818
529,817
530,662
531,782
532,816
533,820
534,819
535,821
536,474
537,423
538,822
539,460
540,1117
541,879
542,781
543,1123
544,901
545,1166
546,1103
547,1067
548,1167
549,1169
550,801
551,31
552,1189
553,496
554,114
555,1218
556,419
557,36
558,469
559,389
560,516
561,671
562,670
563,105
564,103
565,331
566,385
567,384
568,386
569,387
570,388
571,54
572,392
573,393
574,394
575,66
576,67
577,574
578,999
579,713
580,1155
581,477
582,1285
583,578
584,315
585,564
586,563
587,565
588,490
589,489
590,492
591,493
592,1187
593,76
594,75
595,78
596,293
597,295
598,297
599,290
600,536
601,862
602,376
603,863
604,1215
605,225
606,237
607,224
608,223
609,236
610,195
611,644
612,163
613,149
614,737
615,739
616,738
617,643
618,235
619,222
620,1249
621,710
622,883
623,1087
624,1088
625,975
626,328
627,1075
628,868
629,1286
630,1083
631,420
632,1247
633,1248
634,1085
635,970
636,1084
637,1246
638,401
639,1082
640,1244
641,13
642,15
643,17
644,16
645,14
646,562
647,960
648,959
649,961
650,1026
651,551
652,549
653,81
654,548
655,280
656,550
657,555
658,554
659,553
660,86
661,383
662,556
663,327
664,7
665,8
666,9
667,12
668,302
669,304
670,303
671,732
672,560
673,559
674,561
675,11
676,10
677,1220
678,1261
679,308
680,306
681,305
682,307
683,309
684,312
685,943
686,944
687,1185
688,1178
689,1119
690,940
691,941
692,1073
693,1056
694,1072
695,656
696,1071
697,483
698,243
699,482
700,260
701,680
702,606
703,1039
704,1038
705,598
706,65
707,573
708,998
709,473
710,1037
711,510
712,1036
713,1035
714,948
715,858
716,882
717,915
718,439
719,514
720,808
721,1270
722,1232
723,881
724,1231
725,509
726,472
727,1164
728,1289
729,1002
730,1288
731,1290
732,1292
733,906
734,1293
735,678
736,258
737,1300
738,259
739,71
740,896
741,605
742,1271
743,1051
744,28
745,597
746,64
747,63
748,1228
749,1234
750,1235
751,1050
752,27
753,596
754,1202
755,997
756,571
757,1227
758,1226
759,1269
760,914
761,438
762,329
763,859
764,422
765,1121
766,661
767,1278
768,910
769,1174
770,1057
771,900
772,1122
773,780
774,1277
775,1034
776,1282
777,660
778,878
779,924
780,1116
781,459
782,1280
783,1281
784,925
785,1252
786,1191
787,1275
788,1206
789,431
790,467
791,1279
792,35
793,1207
794,730
795,113
796,735
797,1276
798,1203
799,68
800,595
801,1201
802,26
803,593
804,575
805,1190
806,1186
807,70
808,69
809,485
810,931
811,506
812,1192
813,1233
814,1214
815,231
816,1210
817,1205
818,397
819,518
820,248
821,849
822,866
823,249
824,519
825,950
826,672
827,398
828,682
829,478
830,928
831,226
832,232
833,233
834,1254
835,239
836,448
837,860
838,1032
839,201
840,120
841,204
842,205
843,206
844,137
845,542
846,543
847,547
848,545
849,546
850,544
851,182
852,183
853,185
854,184
855,502
856,441
857,475
858,100
859,903
860,95
861,98
862,927
863,718
864,722
865,723
866,724
867,1127
868,973
869,1137
870,887
871,918
872,322
873,540
874,649
875,766
876,765
877,369
878,647
879,694
880,539
881,321
882,265
883,767
884,740
885,892
886,792
887,942
888,242
889,1301
890,655
891,1181
892,1296
893,1302
894,1030
895,1041
896,987
897,579
898,814
899,361
900,360
901,1044
902,856
903,1297
904,1299
905,533
906,895
907,150
908,645
909,196
910,164
911,1287
912,1177
913,1179
914,1245
915,1081
916,1251
917,486
918,488
919,430
920,494
921,491
922,1149
923,964
924,1165
925,733
926,23
927,77
928,1060
929,1079
930,857
931,988
932,813
933,1033
934,180
935,889
936,894
937,194
938,148
939,162
940,909
941,72
942,503
943,681
944,451
945,244
946,452
947,1118
948,453
949,855
950,658
951,245
952,484
953,930
954,523
955,907
956,805
957,1291
958,522
959,500
960,1180
961,481
962,450
963,1294
964,1182
965,1295
966,501
967,679
968,301
969,300
970,299
971,298
972,292
973,291
974,80
975,212
976,216
977,1216
978,145
979,146
980,646
981,215
982,945
983,946
984,158
985,1284
986,156
987,157
988,691
989,761
990,762
991,759
992,758
993,760
994,639
995,396
996,1222
997,898
998,364
999,1298
1000,359
1001,830
1002,1043
1003,1042
1004,1040
1005,572
1006,435
1007,110
1008,811
1009,109
1010,55
1011,37
1012,787
1013,793
1014,902
1015,786
1016,785
1017,926
1018,911
1019,663
1020,783
1021,880
1022,665
1023,666
1024,667
1025,102
1026,101
1027,99
1028,130
1029,131
1030,132
1031,129
1032,128
1033,125
1034,127
1035,126
1036,654
1037,247
1038,221
1039,532
1040,865
1041,373
1042,711
1043,1158
1044,1162
1045,1128
1046,884
1047,372
1048,1086
1049,1272
1050,570
1051,530
1052,529
1053,1105
1054,1104
1055,1113
1056,1170
1057,1168
1058,1068
1059,1065
1060,462
1061,921
1062,1171
1063,1114
1064,1173
1065,107
1066,106
1067,108
1068,104
1069,470
1070,812
1071,433
1072,1028
1073,569
1074,1196
1075,608
1076,251
1077,609
1078,610
1079,611
1080,612
1081,613
1082,399
1083,615
1084,1229
1085,340
1086,339
1087,341
1088,342
1089,343
1090,346
1091,348
1092,356
1093,497
1094,330
1095,43
1096,440
1097,29
1098,111
1099,436
1100,716
1101,594
1102,25
1103,1000
1104,344
1105,720
1106,721
1107,726
1108,725
1109,208
1110,209
1111,207
1112,203
1113,620
1114,122
1115,619
1116,617
1117,5
1118,1141
1119,1021
1120,1144
1121,93
1122,379
1123,984
1124,871
1125,874
1126,1140
1127,6
1128,1239
1129,1018
1130,1230
1131,1130
1132,1131
1133,1258
1134,421
1135,1136
1136,1134
1137,1025
1138,1019
1139,958
1140,2
1141,957
1142,1263
1143,1225
1144,1236
1145,870
1146,1098
1147,873
1148,983
1149,378
1150,92
1151,1058
1152,1020
1153,1101
1154,1100
1155,1099
1156,1102
1157,1091
1158,990
1159,538
1160,917
1161,320
1162,886
1163,972
1164,1094
1165,1095
1166,283
1167,1096
1168,1097
1169,375
1170,707
1171,535
1172,190
1173,1031
1174,1074
1175,657
1176,802
1177,115
1178,116
1179,932
1180,32
1181,117
1182,797
1183,457
1184,567
1185,1066
1186,1172
1187,1124
1188,531
1189,458
1190,604
1191,53
1192,24
1193,432
1194,40
1195,846
1196,1027
1197,507
1198,853
1199,750
1200,687
1201,686
1202,704
1203,688
1204,689
1205,690
1206,585
1207,692
1208,693
1209,771
1210,770
1211,769
1212,967
1213,978
1214,979
1215,285
1216,1138
1217,1047
1218,1012
1219,1139
1220,993
1221,4
1222,1090
1223,406
1224,408
1225,407
1226,1224
1227,1188
1228,992
1229,3
1230,91
1231,89
1232,90
1233,88
1234,234
1235,192
1236,1273
1237,220
1238,864
1239,161
1240,147
1241,582
1242,581
1243,580
1244,893
1245,1303
1246,193
1247,815
1248,899
1249,449
1250,181
1251,659
1252,246
1253,664
1254,784
1255,1120
1256,796
1257,791
1258,1049
1259,1256
1260,187
1261,1046
1262,768
1263,772
1264,284
1265,779
1266,965
1267,778
1268,773
1269,1176
1270,1184
1271,318
1272,310
1273,311
1274,1059
1275,558
1276,296
1277,294
1278,289
1279,288
1280,202
1281,170
1282,697
1283,696
1284,695
1285,520
1286,499
1287,358
1288,668
1289,669
1290,831
1291,586
1292,912
1293,30
1294,74
1295,809
1296,42
1297,112
1298,390
1299,1003
1300,568
1301,632
1302,1243
1303,775
1304,1
