,0
476,500
477,1180
478,481
479,450
480,242
481,1040
482,655
483,1301
484,1302
485,856
486,1030
487,987
488,830
489,814
490,579
491,360
492,361
493,362
494,363
495,364
496,365
497,366
498,367
499,179
500,368
501,161
502,147
503,192
504,1272
505,1273
506,234
507,220
508,372
509,864
510,1086
511,1249
512,883
513,710
514,1087
515,1088
516,1250
517,868
518,1274
519,774
520,1240
521,867
522,981
523,962
524,1023
525,876
526,1241
527,325
528,381
529,1077
530,1242
531,1078
532,1243
533,1286
534,1244
535,1082
536,1083
537,420
538,401
539,1246
540,1084
541,970
542,1085
543,1248
544,1247
545,486
546,430
547,488
548,489
549,490
550,491
551,492
552,493
553,494
554,76
555,75
556,78
557,77
558,1149
559,1165
560,964
561,733
562,23
563,1187
564,1022
565,1081
566,1080
567,1251
568,1245
569,1287
570,1179
571,1177
572,1093
573,1079
574,1060
575,1089
576,382
577,996
578,869
579,982
580,963
581,1024
582,1161
583,877
584,986
585,326
586,79
587,1076
588,775
589,328
590,1075
591,975
592,1162
593,1128
594,1158
595,711
596,884
597,865
598,373
599,532
600,221
601,193
602,235
603,222
604,533
605,895
606,194
607,643
608,148
609,162
610,894
611,792
612,892
613,893
614,163
615,149
616,644
617,195
618,236
619,223
620,534
621,741
622,374
623,742
624,708
625,375
626,707
627,535
628,224
629,237
630,196
631,645
632,150
633,164
634,706
635,705
636,740
637,739
638,738
639,737
640,180
641,889
642,1033
643,815
644,813
645,988
646,1074
647,1031
648,1073
649,1056
650,857
651,1072
652,656
653,1071
654,243
655,451
656,482
657,502
658,680
659,260
660,806
661,524
662,908
663,1004
664,72
665,897
666,1070
667,607
668,600
669,811
670,432
671,575
672,593
673,595
674,26
675,1201
676,247
677,1222
678,1205
679,397
680,518
681,248
682,898
683,849
684,866
685,899
686,249
687,950
688,519
689,672
690,497
691,398
692,682
693,478
694,928
695,448
696,860
697,1032
698,239
699,226
700,201
701,356
702,355
703,354
704,353
705,352
706,351
707,350
708,349
709,348
710,347
711,346
712,345
713,344
714,343
715,342
716,341
717,339
718,340
719,338
720,337
721,336
722,335
723,24
724,53
725,52
726,51
727,50
728,49
729,48
730,47
731,46
732,45
733,44
734,41
735,40
736,39
737,424
738,905
739,96
740,904
741,788
742,794
743,913
744,921
745,462
746,1114
747,1171
748,1105
749,530
750,529
751,1065
752,789
753,1048
754,37
755,332
756,333
757,334
758,437
759,38
760,845
761,512
762,844
763,843
764,97
765,842
766,841
767,790
768,795
769,840
770,839
771,838
772,463
773,837
774,836
775,835
776,834
777,833
778,601
779,526
780,566
781,454
782,832
783,798
784,831
785,33
786,118
787,468
788,495
789,1264
790,803
791,804
792,731
793,1204
794,1237
795,119
796,34
797,934
798,800
799,1062
800,456
801,528
802,603
803,1063
804,1064
805,1238
806,1115
807,465
808,923
809,1110
810,1120
811,796
812,791
813,1049
814,1256
815,922
816,464
817,1108
818,1109
819,1107
820,527
821,602
822,455
823,1112
824,799
825,933
826,1106
827,1193
828,586
829,587
830,588
831,589
832,508
833,590
834,471
835,62
836,434
837,570
838,591
839,592
840,1194
841,1061
842,949
843,734
844,1001
845,1053
846,1208
847,850
848,851
849,252
850,852
851,1209
852,400
853,499
854,673
855,951
856,521
857,426
858,358
859,230
860,200
861,653
862,1006
863,1007
864,124
865,854
866,939
867,695
868,696
869,697
870,698
871,699
872,170
873,702
874,703
875,676
876,684
877,155
878,685
879,686
880,687
881,688
882,689
883,690
884,691
885,585
886,692
887,693
888,968
889,371
890,953
891,937
892,267
893,919
894,323
895,541
896,888
897,1008
898,974
899,1009
900,1010
901,286
902,1011
903,1012
904,980
905,872
906,1013
907,875
908,985
909,380
910,94
911,995
912,6
913,1014
914,1015
915,1016
916,1017
917,1018
918,1239
919,1230
920,1092
921,1144
922,1143
923,1142
924,1141
925,1021
926,1059
927,5
928,994
929,93
930,379
931,984
932,874
933,1140
934,871
935,979
936,1139
937,285
938,1138
939,1137
940,1127
941,973
942,1047
943,887
944,540
945,322
946,918
947,266
948,936
949,952
950,370
951,764
952,1198
953,649
954,648
955,642
956,641
957,640
958,763
959,584
960,704
961,762
962,761
963,760
964,758
965,759
966,736
967,154
968,674
969,757
970,727
971,756
972,755
973,168
974,754
975,753
976,752
977,751
978,750
979,229
980,199
981,652
982,1125
983,1055
984,123
985,853
986,938
987,749
988,1029
989,1152
990,861
991,829
992,169
993,989
994,976
995,728
996,891
997,675
998,701
999,700
1000,1199
1001,1200
1002,1136
1003,418
1004,1135
1005,1134
1006,1133
1007,1132
1008,421
1009,316
1010,1131
1011,1130
1012,1129
1013,1258
1014,1259
1015,1148
1016,1147
1017,466
1018,1146
1019,442
1020,487
1021,1145
1022,476
1023,991
1024,429
1025,1153
1026,1283
1027,446
1028,517
1029,314
1030,313
1031,312
1032,311
1033,310
1034,309
1035,308
1036,307
1037,306
1038,305
1039,304
1040,303
1041,302
1042,301
1043,300
1044,299
1045,298
1046,297
1047,295
1048,296
1049,294
1050,293
1051,292
1052,291
1053,290
1054,80
1055,289
1056,287
1057,288
1058,748
1059,747
1060,746
1061,745
1062,744
1063,743
1064,712
1065,709
1066,1260
1067,549
1068,81
1069,548
1070,280
1071,547
1072,544
1073,545
1074,546
1075,543
1076,542
1077,377
1078,537
1079,1215
1080,863
1081,376
1082,862
1083,536
1084,225
1085,238
1086,191
1087,190
1088,151
1089,165
1090,188
1091,189
1092,187
1093,186
1094,185
1095,184
1096,183
1097,182
1098,1178
1099,1118
1100,657
1101,1185
1102,855
1103,944
1104,943
1105,942
1106,941
1107,940
1108,729
1109,890
1110,946
1111,945
1112,677
1113,947
1114,1044
1115,1043
1116,1042
1117,1041
1118,1297
1119,1296
1120,1182
1121,1181
1122,1295
1123,1294
1124,1299
1125,1303
1126,1304
1127,1298
1128,359
1129,582
1130,581
1131,580
1132,113
1133,1218
1134,1276
1135,735
1136,1203
1137,1275
1138,1206
1139,730
1140,1207
1141,1279
1142,1124
1143,1172
1144,1066
1145,460
1146,1117
1147,879
1148,925
1149,781
1150,1123
1151,661
1152,1121
1153,901
1154,910
1155,1057
1156,1174
1157,1278
1158,1277
1159,1034
1160,329
1161,859
1162,422
1163,881
1164,438
1165,914
1166,1232
1167,1269
1168,1270
1169,808
1170,509
1171,1164
1172,472
1173,572
1174,997
1175,1202
1176,435
1177,110
1178,1226
1179,1227
1180,1234
1181,1228
1182,571
1183,63
1184,596
1185,27
1186,1050
1187,1235
1188,64
1189,597
1190,28
1191,1051
1192,605
1193,1282
1194,900
1195,660
1196,780
1197,1122
1198,878
1199,924
1200,1116
1201,459
1202,1281
1203,1280
1204,783
1205,880
1206,663
1207,1068
1208,1104
1209,1170
1210,1113
1211,1173
1212,1168
1213,42
1214,882
1215,439
1216,915
1217,858
1218,1231
1219,1267
1220,82
1221,956
1222,776
1223,281
1224,955
1225,954
1226,216
1227,217
1228,218
1229,219
1230,1219
1231,969
1232,263
1233,319
1234,916
1235,1212
1236,1257
1237,1045
1238,885
1239,971
1240,1126
1241,1163
1242,1160
1243,282
1244,777
1245,1159
1246,166
1247,726
1248,725
1249,724
1250,723
1251,722
1252,721
1253,720
1254,719
1255,121
1256,718
1257,717
1258,651
1259,197
1260,227
1261,240
1262,250
1263,1195
1264,1184
1265,1157
1266,1176
1267,576
1268,447
1269,1183
1270,318
1271,317
1272,22
1273,21
1274,20
1275,19
1276,18
1277,17
1278,16
1279,15
1280,13
1281,12
1282,10
1283,11
1284,9
1285,8
1286,7
1287,555
1288,556
1289,554
1290,553
1291,552
1292,551
1293,550
1294,1217
1295,383
1296,327
1297,1261
1298,1220
1299,14
1300,86
1301,683
1302,480
1303,929
1304,1
