,0
463,1043
464,1042
465,1041
466,1044
467,830
468,814
469,192
470,161
471,147
472,1304
473,1303
474,1299
475,1298
476,359
477,360
478,363
479,364
480,365
481,179
482,366
483,368
484,367
485,580
486,581
487,582
488,193
489,221
490,532
491,373
492,893
493,894
494,792
495,892
496,180
497,737
498,738
499,740
500,195
501,644
502,163
503,149
504,162
505,148
506,235
507,222
508,533
509,895
510,747
511,746
512,745
513,744
514,712
515,743
516,709
517,1260
518,288
519,287
520,748
521,742
522,741
523,374
524,707
525,375
526,708
527,535
528,237
529,224
530,645
531,164
532,150
533,196
534,236
535,223
536,534
537,194
538,643
539,376
540,863
541,862
542,536
543,1215
544,377
545,537
546,543
547,542
548,83
549,82
550,956
551,1267
552,324
553,279
554,1268
555,1211
556,1221
557,1159
558,966
559,977
560,283
561,1096
562,1095
563,1046
564,1257
565,274
566,275
567,273
568,272
569,271
570,270
571,269
572,268
573,1212
574,916
575,319
576,969
577,263
578,1219
579,219
580,217
581,218
582,264
583,369
584,765
585,766
586,767
587,539
588,321
589,265
590,694
591,647
592,640
593,641
594,583
595,639
596,638
597,637
598,636
599,634
600,635
601,153
602,759
603,760
604,761
605,762
606,704
607,758
608,736
609,154
610,675
611,891
612,728
613,725
614,726
615,166
616,171
617,172
618,201
619,202
620,203
621,227
622,240
623,197
624,651
625,717
626,718
627,121
628,719
629,720
630,721
631,722
632,723
633,724
634,208
635,209
636,176
637,177
638,178
639,175
640,173
641,139
642,138
643,137
644,136
645,135
646,134
647,133
648,130
649,129
650,128
651,127
652,125
653,126
654,131
655,132
656,433
657,1000
658,594
659,25
660,716
661,715
662,714
663,1229
664,1028
665,569
666,470
667,812
668,1027
669,507
670,847
671,846
672,437
673,38
674,37
675,424
676,902
677,786
678,785
679,911
680,926
681,880
682,663
683,783
684,665
685,664
686,666
687,667
688,475
689,784
690,903
691,787
692,793
693,1111
694,1213
695,927
696,912
697,1253
698,920
699,461
700,1113
701,1170
702,1104
703,1068
704,1168
705,1173
706,1065
707,463
708,836
709,837
710,835
711,838
712,839
713,840
714,795
715,790
716,841
717,842
718,97
719,843
720,844
721,334
722,333
723,332
724,848
725,513
726,1048
727,789
728,905
729,96
730,788
731,1105
732,1171
733,1114
734,462
735,921
736,913
737,794
738,904
739,1057
740,1174
741,1278
742,910
743,901
744,1121
745,661
746,1123
747,781
748,879
749,925
750,1117
751,460
752,1122
753,780
754,878
755,924
756,1281
757,1116
758,459
759,1124
760,1172
761,1066
762,36
763,568
764,419
765,1280
766,101
767,102
768,100
769,99
770,98
771,95
772,443
773,444
774,407
775,406
776,405
777,404
778,403
779,1265
780,1150
781,1151
782,1090
783,427
784,965
785,779
786,773
787,772
788,771
789,770
790,768
791,769
792,778
793,1097
794,978
795,967
796,870
797,1098
798,873
799,378
800,983
801,4
802,993
803,92
804,1058
805,1020
806,1099
807,1100
808,1101
809,1102
810,1091
811,428
812,990
813,1224
814,1217
815,550
816,551
817,552
818,553
819,554
820,556
821,555
822,383
823,327
824,87
825,88
826,89
827,90
828,971
829,1045
830,885
831,282
832,1160
833,1163
834,1126
835,284
836,423
837,330
838,822
839,43
840,823
841,440
842,599
843,1052
844,30
845,600
846,61
847,60
848,59
849,58
850,57
851,56
852,66
853,393
854,392
855,394
856,74
857,395
858,262
859,504
860,930
861,484
862,453
863,245
864,658
865,1119
866,244
867,452
868,482
869,502
870,260
871,680
872,806
873,524
874,908
875,1004
876,72
877,607
878,1005
879,909
880,525
881,807
882,681
883,261
884,483
885,503
886,1070
887,897
888,73
889,656
890,857
891,1072
892,1056
893,1074
894,988
895,1031
896,1073
897,889
898,815
899,1033
900,813
901,943
902,942
903,729
904,890
905,946
906,945
907,944
908,941
909,940
910,1118
911,657
912,1178
913,1030
914,856
915,1297
916,987
917,579
918,361
919,362
920,313
921,312
922,311
923,310
924,309
925,308
926,1220
927,1261
928,17
929,18
930,21
931,20
932,19
933,1283
934,1153
935,22
936,317
937,318
938,1183
939,447
940,576
941,1176
942,1157
943,1184
944,413
945,414
946,415
947,416
948,1175
949,578
950,1156
951,577
952,477
953,1155
954,1285
955,1154
956,733
957,1165
958,964
959,1149
960,494
961,493
962,492
963,491
964,490
965,489
966,488
967,430
968,486
969,420
970,401
971,75
972,1187
973,76
974,77
975,78
976,304
977,303
978,305
979,306
980,307
981,13
982,12
983,11
984,10
985,9
986,7
987,8
988,302
989,301
990,300
991,299
992,297
993,298
994,294
995,295
996,296
997,291
998,292
999,290
1000,289
1001,80
1002,326
1003,1089
1004,382
1005,877
1006,986
1007,1080
1008,1060
1009,1079
1010,996
1011,1022
1012,1093
1013,1081
1014,1085
1015,650
1016,145
1017,146
1018,144
1019,1216
1020,646
1021,215
1022,159
1023,158
1024,157
1025,156
1026,186
1027,187
1028,188
1029,165
1030,151
1031,190
1032,191
1033,706
1034,705
1035,1272
1036,1273
1037,220
1038,234
1039,372
1040,864
1041,1086
1042,81
1043,549
1044,548
1045,280
1046,545
1047,544
1048,546
1049,547
1050,276
1051,277
1052,278
1053,954
1054,955
1055,281
1056,776
1057,1188
1058,1223
1059,143
1060,1284
1061,1255
1062,141
1063,142
1064,140
1065,216
1066,214
1067,213
1068,212
1069,764
1070,1198
1071,584
1072,763
1073,692
1074,585
1075,693
1076,968
1077,371
1078,953
1079,937
1080,267
1081,919
1082,323
1083,541
1084,1008
1085,973
1086,1047
1087,887
1088,649
1089,648
1090,642
1091,1127
1092,591
1093,570
1094,434
1095,62
1096,590
1097,508
1098,471
1099,588
1100,589
1101,587
1102,586
1103,1193
1104,933
1105,799
1106,455
1107,1112
1108,1108
1109,1109
1110,464
1111,922
1112,1115
1113,1106
1114,1107
1115,602
1116,527
1117,528
1118,603
1119,1238
1120,1063
1121,1064
1122,923
1123,1110
1124,1256
1125,1049
1126,791
1127,796
1128,1120
1129,465
1130,512
1131,845
1132,1037
1133,473
1134,111
1135,809
1136,1036
1137,1035
1138,948
1139,514
1140,858
1141,915
1142,42
1143,882
1144,439
1145,1289
1146,1292
1147,1290
1148,1039
1149,606
1150,29
1151,1038
1152,598
1153,65
1154,573
1155,998
1156,436
1157,510
1158,1300
1159,481
1160,450
1161,595
1162,26
1163,1201
1164,70
1165,69
1166,68
1167,247
1168,506
1169,1205
1170,1222
1171,397
1172,49
1173,50
1174,51
1175,52
1176,53
1177,337
1178,338
1179,336
1180,335
1181,41
1182,40
1183,44
1184,47
1185,48
1186,46
1187,45
1188,1061
1189,734
1190,1001
1191,1053
1192,949
1193,1194
1194,592
1195,432
1196,811
1197,54
1198,112
1199,391
1200,385
1201,384
1202,386
1203,474
1204,39
1205,804
1206,1204
1207,1237
1208,119
1209,800
1210,934
1211,34
1212,731
1213,803
1214,1264
1215,468
1216,118
1217,33
1218,831
1219,798
1220,832
1221,454
1222,566
1223,526
1224,601
1225,834
1226,833
1227,408
1228,409
1229,410
1230,411
1231,412
1232,315
1233,417
1234,445
1235,1021
1236,1059
1237,1144
1238,1143
1239,1142
1240,1141
1241,182
1242,183
1243,184
1244,185
1245,947
1246,677
1247,739
1248,189
1249,160
1250,67
1251,1186
1252,1050
1253,1235
1254,422
1255,859
1256,329
1257,1277
1258,1282
1259,900
1260,660
1261,211
1262,210
1263,1197
1264,174
1265,152
1266,631
1267,632
1268,633
1269,206
1270,619
1271,618
1272,617
1273,198
1274,228
1275,241
1276,1209
1277,1196
1278,1062
1279,456
1280,1185
1281,855
1282,243
1283,451
1284,1071
1285,238
1286,225
1287,777
1288,85
1289,86
1290,84
1291,314
1292,446
1293,517
1294,293
1295,15
1296,16
1297,14
1298,1266
1299,23
1300,495
1301,529
1302,530
1303,1092
1304,1
