,0
298,522
299,906
300,1180
301,500
302,678
303,258
304,410
305,411
306,443
307,444
308,315
309,1154
310,477
311,1155
312,577
313,1285
314,578
315,1175
316,1156
317,1283
318,1200
319,974
320,1010
321,286
322,1008
323,371
324,953
325,693
326,952
327,649
328,1198
329,584
330,760
331,761
332,759
333,758
334,736
335,891
336,728
337,976
338,989
339,169
340,757
341,727
342,756
343,168
344,755
345,754
346,753
347,752
348,751
349,1152
350,749
351,653
352,200
353,230
354,358
355,123
356,700
357,170
358,155
359,688
360,687
361,675
362,686
363,685
364,154
365,676
366,684
367,703
368,702
369,701
370,691
371,689
372,690
373,585
374,370
375,322
376,936
377,266
378,968
379,692
380,323
381,541
382,888
383,919
384,1009
385,1015
386,1017
387,1018
388,1239
389,1230
390,1016
391,1258
392,1130
393,1131
394,316
395,1132
396,1133
397,1134
398,1135
399,418
400,1136
401,421
402,1129
403,1148
404,1259
405,1146
406,487
407,442
408,991
409,476
410,1145
411,1141
412,1021
413,1142
414,1143
415,5
416,994
417,1059
418,94
419,995
420,6
421,979
422,285
423,1138
424,1012
425,980
426,872
427,1013
428,875
429,985
430,871
431,1140
432,874
433,984
434,1097
435,870
436,873
437,983
438,378
439,92
440,4
441,993
442,1020
443,1101
444,990
445,403
446,404
447,1144
448,1092
449,429
450,282
451,1160
452,1257
453,276
454,277
455,278
456,279
457,1267
458,281
459,776
460,1212
461,270
462,542
463,543
464,547
465,546
466,544
467,545
468,82
469,956
470,548
471,280
472,954
473,955
474,275
475,274
476,273
477,271
478,269
479,268
480,1163
481,1126
482,971
483,1045
484,778
485,283
486,1096
487,1095
488,972
489,1046
490,886
491,264
492,917
493,320
494,538
495,765
496,766
497,369
498,265
499,321
500,767
501,763
502,642
503,648
504,641
505,640
506,630
507,631
508,153
509,633
510,634
511,635
512,637
513,636
514,715
515,716
516,507
517,847
518,848
519,846
520,513
521,333
522,332
523,37
524,99
525,98
526,100
527,101
528,666
529,665
530,664
531,926
532,911
533,784
534,786
535,785
536,782
537,816
538,662
539,817
540,663
541,880
542,783
543,1124
544,781
545,661
546,1121
547,901
548,910
549,1057
550,42
551,882
552,439
553,915
554,858
555,1035
556,948
557,514
558,1036
559,510
560,809
561,808
562,1234
563,1228
564,571
565,63
566,596
567,27
568,1050
569,1235
570,1294
571,1295
572,1181
573,1182
574,1296
575,856
576,655
577,1301
578,1302
579,1043
580,1044
581,813
582,944
583,943
584,942
585,941
586,988
587,1074
588,1031
589,1073
590,889
591,879
592,925
593,1123
594,114
595,467
596,496
597,1189
598,31
599,604
600,1166
601,1252
602,1191
603,1103
604,1167
605,1169
606,458
607,531
608,1172
609,1066
610,460
611,1117
612,780
613,924
614,878
615,1116
616,459
617,1280
618,36
619,419
620,113
621,1279
622,1207
623,730
624,1206
625,1203
626,1275
627,1218
628,1276
629,431
630,469
631,568
632,1281
633,1157
634,1184
635,1019
636,1262
637,1188
638,1211
639,1223
640,84
641,85
642,86
643,87
644,554
645,555
646,556
647,327
648,383
649,81
650,549
651,550
652,551
653,1225
654,2
655,90
656,324
657,966
658,1098
659,978
660,967
661,1251
662,1081
663,1022
664,1093
665,1179
666,1177
667,420
668,1287
669,1089
670,382
671,326
672,986
673,877
674,1024
675,1161
676,963
677,982
678,1076
679,79
680,868
681,1240
682,962
683,1023
684,876
685,1242
686,1241
687,1077
688,381
689,325
690,1078
691,1243
692,970
693,1084
694,1247
695,1085
696,1248
697,1246
698,1083
699,1082
700,1244
701,1286
702,1165
703,733
704,964
705,1149
706,491
707,492
708,493
709,494
710,490
711,489
712,488
713,430
714,401
715,1245
716,486
717,1220
718,307
719,305
720,303
721,304
722,302
723,300
724,301
725,1153
726,372
727,864
728,1086
729,975
730,775
731,1075
732,328
733,869
734,884
735,711
736,1158
737,1128
738,1162
739,1087
740,581
741,580
742,179
743,362
744,361
745,1304
746,364
747,363
748,365
749,366
750,1299
751,1030
752,1042
753,1041
754,657
755,1118
756,1178
757,1072
758,1056
759,857
760,656
761,1071
762,243
763,451
764,482
765,680
766,502
767,681
768,503
769,483
770,452
771,244
772,367
773,368
774,1303
775,360
776,1298
777,359
778,579
779,814
780,830
781,987
782,1297
783,472
784,1164
785,110
786,1202
787,1226
788,1227
789,250
790,348
791,608
792,609
793,1000
794,339
795,346
796,347
797,345
798,344
799,343
800,24
801,184
802,183
803,182
804,185
805,165
806,151
807,190
808,191
809,156
810,1284
811,1255
812,532
813,222
814,235
815,895
816,373
817,865
818,1249
819,234
820,220
821,1273
822,774
823,867
824,981
825,1250
826,1274
827,1272
828,533
829,194
830,643
831,148
832,162
833,582
834,893
835,792
836,894
837,180
838,738
839,737
840,739
841,150
842,706
843,705
844,740
845,677
846,946
847,890
848,729
849,945
850,947
851,163
852,149
853,644
854,195
855,645
856,164
857,196
858,224
859,237
860,535
861,189
862,188
863,187
864,186
865,140
866,142
867,141
868,215
869,646
870,144
871,1216
872,145
873,146
874,143
875,216
876,217
877,218
878,650
879,272
880,916
881,885
882,219
883,969
884,1215
885,1260
886,707
887,375
888,708
889,742
890,534
891,741
892,236
893,223
894,288
895,712
896,743
897,374
898,862
899,536
900,376
901,238
902,225
903,377
904,537
905,1159
906,777
907,977
908,1221
909,1268
910,89
911,88
912,83
913,1217
914,552
915,553
916,318
917,317
918,290
919,291
920,292
921,296
922,294
923,295
924,297
925,709
926,747
927,746
928,745
929,744
930,80
931,289
932,293
933,298
934,892
935,1053
936,734
937,1001
938,1061
939,592
940,1194
941,570
942,949
943,1208
944,851
945,850
946,852
947,1209
948,400
949,499
950,673
951,951
952,521
953,683
954,829
955,1029
956,127
957,342
958,341
959,340
960,26
961,203
962,202
963,120
964,721
965,724
966,722
967,632
968,208
969,209
970,174
971,319
972,935
973,647
974,694
975,213
976,214
977,1219
978,263
979,212
980,750
981,861
982,938
983,853
984,1233
985,231
986,922
987,464
988,1108
989,1106
990,602
991,527
992,1112
993,799
994,933
995,1110
996,923
997,465
998,1115
999,1107
1000,455
1001,798
1002,832
1003,831
1004,118
1005,33
1006,468
1007,495
1008,1277
1009,1282
1010,900
1011,660
1012,1122
1013,108
1014,1190
1015,54
1016,112
1017,516
1018,669
1019,671
1020,389
1021,388
1022,387
1023,386
1024,902
1025,1111
1026,793
1027,787
1028,95
1029,903
1030,905
1031,461
1032,1213
1033,927
1034,912
1035,102
1036,107
1037,106
1038,105
1039,104
1040,103
1041,801
1042,802
1043,457
1044,567
1045,117
1046,115
1047,116
1048,32
1049,932
1050,797
1051,1173
1052,1168
1053,1068
1054,1170
1055,1104
1056,1113
1057,1253
1058,920
1059,789
1060,1048
1061,96
1062,921
1063,462
1064,794
1065,904
1066,601
1067,834
1068,833
1069,526
1070,566
1071,454
1072,530
1073,529
1074,475
1075,668
1076,441
1077,331
1078,384
1079,385
1080,822
1081,821
1082,820
1083,819
1084,818
1085,329
1086,859
1087,422
1088,881
1089,914
1090,1232
1091,1270
1092,509
1093,473
1094,111
1095,436
1096,65
1097,598
1098,29
1099,1039
1100,606
1101,1038
1102,573
1103,998
1104,997
1105,572
1106,435
1107,71
1108,896
1109,64
1110,597
1111,1051
1112,605
1113,28
1114,1003
1115,523
1116,907
1117,806
1118,394
1119,221
1120,161
1121,147
1122,192
1123,1088
1124,883
1125,710
1126,72
1127,1004
1128,524
1129,908
1130,909
1131,525
1132,825
1133,824
1134,440
1135,1269
1136,1034
1137,1278
1138,1271
1139,93
1140,773
1141,284
1142,772
1143,771
1144,770
1145,768
1146,769
1147,539
1148,1094
1149,959
1150,415
1151,414
1152,413
1153,564
1154,565
1155,412
1156,379
1157,380
1158,1137
1159,1047
1160,973
1161,1127
1162,1139
1163,965
1164,1058
1165,428
1166,1091
1167,1102
1168,445
1169,417
1170,416
1171,1147
1172,466
1173,1014
1174,670
1175,1065
1176,1105
1177,1114
1178,1171
1179,424
1180,788
1181,913
1182,1264
1183,731
1184,804
1185,803
1186,1204
1187,34
1188,800
1189,934
1190,119
1191,1237
1192,528
1193,603
1194,1063
1195,1064
1196,1238
1197,1049
1198,791
1199,796
1200,1120
1201,1193
1202,588
1203,589
1204,590
1205,62
1206,471
1207,508
1208,434
1209,591
1210,1195
1211,611
1212,251
1213,1196
1214,610
1215,587
1216,586
1217,47
1218,48
1219,1037
1220,1174
1221,438
1222,1231
1223,76
1224,77
1225,78
1226,75
1227,1187
1228,23
1229,334
1230,1256
1231,838
1232,839
1233,795
1234,790
1235,97
1236,842
1237,841
1238,463
1239,837
1240,836
1241,835
1242,252
1243,929
1244,480
1245,157
1246,160
1247,159
1248,158
1249,193
1250,940
1251,1185
1252,855
1253,137
1254,138
1255,139
1256,166
1257,726
1258,1197
1259,167
1260,629
1261,628
1262,356
1263,197
1264,1006
1265,1007
1266,35
1267,1067
1268,918
1269,540
1270,887
1271,937
1272,267
1273,1011
1274,478
1275,66
1276,330
1277,390
1278,57
1279,397
1280,704
1281,762
1282,425
1283,840
1284,456
1285,1062
1286,735
1287,667
1288,764
1289,1109
1290,25
1291,1033
1292,815
1293,748
1294,287
1295,12
1296,563
1297,863
1298,1176
1299,306
1300,308
1301,674
1302,779
1303,717
1304,1
